"id","date","post_author","text","mentions","total_views","total_fwds","hidden_edit","last_edit_date","scheduled","via_bot_id","noforwards","ttl_period","reactions","fwd_title","fwd_username","fwd_channel_id","title"
35,1648239644,"channel","**⚡️В Госдуме не планируют блокировать Telegram, потому что Дуров согласен сотрудничать с властями касательно «опасных субъектов», заявил зампред комитета по информационной политике, технологиям и связи РФ Олег Матвейчев:**

[СТОП ВОЙНА ЧАТ](https://t.me/stop_war_chat)",0,2362,18,1,1648239791,0,,0,,"[(👎, 26), (🤬, 21), (🤔, 9), (👍, 1), (🔥, 1)]","RWH MEDIA","rwh_media",,"Медиа Партизаны | Нет войне"
34,1648195397,"channel","В сети очень много агитационных материалов, которые работают по принципу отрицательного подкрепления - «__Будешь молчать - диктатура задавит тебя__». Но это не лучшая стратегия. Люди уже устали от пессимистичных прогнозов и нагнетения паники. Все это приводит к чувству бессилия и апатии. Но протест это результат активных эмоций: злости, недовольства, стремления к лучшему. И поэтому мы меняем формат листовок. Нужно приободрить людей, дать им веру, что недовольных большинство и у них есть власть что-то изменить в этой стране.

Файл в хорошем качестве для печати ниже 👇",0,2548,4,1,1648195444,0,,0,,"[(👍, 58), (🤮, 3)]",,,"1796481966","Медиа Партизаны | Нет войне"
30,1648064132,"channel","🇷🇺Фашизм не пройдёт! 🇺🇦🕊«Обними если против войны!»❤️🙏",0,2954,45,1,1648064214,0,,0,,"[(❤, 201), (👍, 11), (😢, 10), (🥰, 5), (🤮, 4), (🕊, 4), (👎, 1)]","НЕТ ВОЙНЕ! 🕊","stopwarlive",,"Медиа Партизаны | Нет войне"
29,1647950055,"channel","Сегодня я закрасил свою уличную работу «Молодость».
Потому что вместо молодости пришла война.

#нетвойне",0,3227,26,1,1647950185,0,,0,,"[(❤, 126), (👏, 12), (🔥, 8), (😢, 6), (👍, 4), (🤮, 4), (🕊, 2)]","PHILIPPENZO","philippenzo_channel",,"Медиа Партизаны | Нет войне"
28,1647874688,"channel","Надо признать – мы проебали момент, когда государство повернуло к почти историческому фашизму и делаем сейчас то, что надо было делать задолго. Время отклика на события в Украине слишком большое. Мы идём с огромным опозданием.

Давайте ещё раз вспомним, где мы находимся, что нужно делать, где мы можем ускориться.

1. Массовые протесты. 

Самые перспективные дни были в начале; возможно, со временем снова начнет появляться протестный накал. Протест идёт волнами. Мало людей? Если протест тлеет, он может расширяться.

Но сейчас тянется пауза. Новые «штабы» не пытаются организоваться и выводить людей. Либо мы в ближайшее время пробуем организовать выход «снизу», либо надо переключаться на другие методы.

2. Подготовка. 

Часть людей предлагает информационную подготовку к протестам. Идея хорошая, но есть нюансы:

• Разрозненные листовки – это не вся доступная подготовка. Нужна «маркетинговая» стратегия, нужен анализ ЦА, нужно задействовать разные виды медиа. Пусть у нас нет формальной организации, но людям необходимо представление о задачах. Возможно, у нас есть люди с опытом политического или хотя бы коммерческого маркетинга?

• Дата выхода на улицу – хотя бы отдаленная – могла служить объединяющим посылом кампании. Если мы готовимся к протесту, нужно закрыть демобилизующую неопределенность и поставить дату. Роевая активность – это не дезорганизация.

• Формирование мнений – долгосрочная работа через постоянные каналы в медиа и культурные мероприятия. В момент кризиса, долгосрочная работа вторична. Что нужно делать сейчас: донести до несогласных, где и как они могут выразить свое несогласие; обосновать необходимость выхода; убрать колебания; провести эти посылы через каждый благожелательный канал, каждый утюг. 

• Дату объявят в последний момент? Подготовка к выходу у полиции занимает часы, у нас – дни и недели. Поэтому нет смысла объявлять дату в последний момент, хотя имеет смысл объявлять в последний момент место или попытаться децентрализовать локации.

• Кто-то из малых каналов пытается организовать массовые акции исключительно своими силами, не договариваясь с другими подобными. Пуризм, когда идёт война, а децентрализованный протест только родился. Серьезно?

3. Подготовку и протест можно рассматривать, как [цикл OODA](https://t.me/anarchyplus/391). Давайте быстрее закрывать циклы.

4. Радикализация. 

Радикализация узкой группы – это всегда хуже, чем широкий протест.

Но если широкого протеста нет, радикализация – это лучше, чем ничего.

Кто-то может решить, что время не терпит. Каждый день войны – это смерти мирных жителей. Если у нас не работает массовая координация, остаётся действие небольшими группами и наращивание градуса интенсивности.

Подготовка к радикальным действиям тоже отнимает время, поэтому начните прорабатывать варианты сейчас. Ведь надо было 8 лет назад.",0,3877,13,1,1647875207,0,,0,,"[(❤, 56), (👍, 21), (🤮, 4), (😢, 3)]","Анархия+","anarchyplus",,"Медиа Партизаны | Нет войне"
9,1647437200,"channel","**Этот поезд в огне, но нам есть еще, на что жать!

**Пока музыку еще не запретили - распространяйте мысли о вечных человеческих ценностях: 
слушайте песни в по пути на работу в машине, дома с открытыми окнами, собирайтесь с друзьями во дворе

Этот поезд в огне
И нам не на что больше жать
Этот поезд в огне
И нам некуда больше бежать
Эта земля была нашей
Пока мы не увязли в борьбе
Она умрёт, если будет ничьей
Пора вернуть эту землю себе

""Эта земля"" - это Россия, которую мы потеряли. Наши надежды, возможности и совесть тех, кто живет в безразличии к происходящему. 
 
https://youtu.be/9P6jHTTp2E8",0,10846,5,1,1647437235,0,,0,,"[(🔥, 23), (🤮, 2), (❤, 1)]","Поезд в огне","poezdrussia",,"Медиа Партизаны | Нет войне"
352,1655808450,"channel","Как пользоваться Телеграмом — и не сесть. С этой инструкций нам помогли партнеры из [Роскомсвободы](https://t.me/roskomsvoboda).

__

Если есть какие-то вопросы по интернет-безопасности, пишите нашему боту @helpdeskmediabot.",0,3482,98,1,1655808463,0,,0,,"[(❤, 33), (👍, 10), (😁, 1)]","Служба поддержки","helpdesk_media",,"Медиа Партизаны | Нет войне"
328,1655109418,"channel","#новости_протеста **России**

📍 Утренняя [пробежка](https://t.me/pr_russia/36631) по __Сочи__ с флагом Свободной России
 
📍 В __Москве__ **Александр Меца** [вышел](https://t.me/pr_russia/36640) на одиночный пикет __«Нечем гордиться, это позор!»__. 
Еще один активист [стоял](https://t.me/avtozaklive/14344) с плакатом: __«Россия без Путина»__ и __«Russians against war»__
 
📍 В поселке __Сиверском__ под __Петербургом__ [появился](https://t.me/astrapress/6517) плакат __«Ты не Петр I, ты Адольф II»__
 
📍 В __Петербурге__ пикетчик **Андрей Оливьери** [стоял](https://t.me/ovdinfolive/10377) с плакатом __«Самое страшное для политика — вцепиться в свое кресло руками и зубами, — В. В. Путин»__. 
Другой активист [вышел](https://t.me/eshkinkrot/30274) с плакатом: __«12 июня. День Независимости от ...»__.
 
📍 __Екатеринбургский__ художник **Тимофей Радя** [разместил](https://t.me/sotaproject/41854) на пустовавших в городе двух рекламных конструкциях слоган __«Жить прошлым»__.
 
📍 В Парке Победы в __Казани__ двое молодых людей [провели](https://t.me/avtozaklive/14348) антивоенный пикет.
 
📍 Сервис для просмотра телевизионных каналов с ПК __«Смотрим.ру»__ был [взломан](https://t.me/sotaproject/41855). 
 
📍 Множество людей присоединились к [акции](https://t.me/femagainstwar/3551) __ФАС__ #УкраинаЭтоНеРоссия

📍 __«Весна»__ [запустила](https://t.me/vesna_democrat/2282) сайт-сервис в рамках кампании за импичмент Путина и [опубликовала](https://t.me/vesna_democrat/2285) свой манифест.",0,1448,2,1,1655109453,0,,0,,"[(❤, 47), (👏, 6), (👍, 2), (🔥, 1), (😁, 1), (🤬, 1)]","#ОЧНИСЬ!","wakeup_russia",,"Медиа Партизаны | Нет войне"
313,1654676339,"channel","За 100 дней войны в России появилось низовое антивоенное движение. Мы проанализировали 14298 сообщения в 56 открытых координирующих телеграм-каналах — то есть каналах, в которых происходит организация акций и обмен опытом среди активистов. Думаем, наши выводы будут полезны как активистам, так и пассивным сторонникам движения.
Если коротко: 

Низовое антивоенное движение охватило всю Россию вне зависимости от региона и размера населенного пункта.

Движение координируется через сильно связанную горизонтальную сеть телеграм- каналов, в которых активисты делятся идеями и новыми эффективными методами протеста.

В связи с фактическим запретом на мирные акции распространяются радикальные формы протеста: поджоги и рельсовая война.

Нет свидетельств значимого влияния на низовое антивоенное движение в России ни старой оппозиции, ни иностранных политических сил.",0,1447,11,1,1654676342,0,,0,,"[(👍, 34), (❤, 5), (🤬, 2), (😁, 1)]","Antiwarriors","antiwarriors_main",,"Медиа Партизаны | Нет войне"
295,1653985661,"channel","Родительский контроль, 2022

Наша коллаборация с @roskomsvoboda.

Мы отстаиваем идеи свободной информации и недопущения пропаганды. Сейчас, в условиях массовых блокировок независимых медиа, мы все наблюдаем, как власти пытаются скрыть от россиян информацию и навязать свою “правду”, не соответствующую действительности.

Поэтому в плагин Роскомсвободы для браузеров - [Censor Tracker](https://censortracker.org/) была добавлена новая функция “родительский контроль”, которая ставит заглушки на пропагандистские сми. Для этого его нужно скачать и установить на компьютер.

Под “контроль” попали сайты “Первого канала”, “НТВ”, “ВГТРК”, “ТАСС”, “Интерфакс”, “Газета.ru”, RT, “Рен-ТВ”, РИА и др.

Функция “родительский контроль” не является функцией по умолчанию, есть специальная кнопка, которая включает доп. опцию (настройки расширения - продвинутые настройки - родительский контроль).

Установка такого плагина на компьютеры близких людей - активизм без юридических последствий. 

Вы знаете, что нужно делать.",0,2019,27,1,1653986286,0,,0,,"[(👍, 70), (😁, 3), (🤬, 3)]","Арт-группа Явь","yav_zone",,"Медиа Партизаны | Нет войне"
279,1653471956,"channel","Почему зеленые ленточки не подходят для массовых выходов на улицы, как агитировать там, где нас нет, и другие лайфаки по мирному простесту от опытных активистов из Ирана. РФ сейчас часто сравнивают с Ираном, и многие трудности, с которыми сейчас сталкиваются российские активисты, иранскими изучены вдоль и поперек. Как действовать максимально изобретательно и скрытно?

«Антивоенный больничный» поговорили со своими друзьями М.R. и M.B., которые 10 лет были активистами Коммунистической партии Ирана, и вместе с «Пространством Политика» сделали информационные карточки с советами.",0,2017,29,1,1653472078,0,,0,,"[(👍, 57), (👎, 14), (❤, 3), (🔥, 1)]","АнтиФонд","strikefund",,"Медиа Партизаны | Нет войне"
243,1652078083,"channel","В Гааге проходит акция «Последний парад Путина», организованная [FreeRussiaNL](https://t.me/RUprotestNLimportant/663). 

«Путина» ведут от Посольства России к зданию международного суда ООН, где активисты планируют провести «судебный процесс над Путиным, избавив день памяти от любителя истории, не усвоившего её уроки». 

В марше принимают участие около 70 человек, акция согласована с сотрудниками полиции.

Фото и видео: @avtozaklive",0,1588,18,1,1652078217,0,,0,,"[(🔥, 68), (❤, 17), (👍, 5), (👎, 2), (😁, 1)]","Avtozak LIVE","avtozaklive",,"Медиа Партизаны | Нет войне"
233,1652045996,"channel","**Завтра важный день**. Мы как никогда крепко надеемся на то, что зелёных лент, красной краски и лозунгов «Они воевали не за это» будет много и заметно всем. Нельзя допустить, чтобы день памяти превратили в то, что сейчас проповедует Путин!

У нас ещё есть время **завесить зелёными лентами, плакатами, зарисовать граффити антивоенными лозунгами маршруты шествия**. Сейчас уже тёплые вечера. Даже если вы уже достаточно повесили сегодня лент, __прогуляйтесь и повесьте ещё одну,__ напишите на бумаге #тынеодин, #зеленаялента, #нетвойне и приклейте к столбу. С мира по нитке 🙏

Даже одно действие важно, когда оно складывается в совокупность таких же действий людей 💚

Не молчите. Миру нужен мир!

**Нам нужен мир 🕊**

[Места проведения шествий](https://telegra.ph/Akciya-Oni-voevali-ne-za-ehto-9-maya-Gid-04-18)

Присоединиться к движению 👇
https://t.me/+KFzS13WiMdoxNGEy",0,1424,7,1,1652046215,0,,0,,"[(👍, 30), (❤, 14), (👎, 5)]","ЗЕЛЕНАЯ ЛЕНТА","zelenayalenta",,"Медиа Партизаны | Нет войне"
230,1652041219,"channel","Нам прислали листовки с фигурантами дела «Весны». Спасибо, мы очень ценим вашу поддержку 💚

Скачать можно в нашем [архиве](https://drive.google.com/drive/folders/1zLnqS27H86xljTQYu2rJ9iuYLeB4bctT?usp=sharing). Распространяйте и не забывайте о [безопасности](https://t.me/vesna_democrat/1443)!

Также зовём всех поддержать Евгения, Валентина и Романа на суде по избранию меры пресечения. 

**Где:** Москва, Каланчевская, 11, Басманный суд
**Когда:** Завтра, 9 мая, в 11:00",0,1283,0,1,1652041246,0,,0,,"[(🔥, 20), (❤, 10), (👍, 3), (👎, 3)]","Движение «Весна» 💚","vesna_democrat",,"Медиа Партизаны | Нет войне"
203,1650917620,"channel","Последние 20 лет граждане нашей страны подвергаются «промывке мозгов». Пропаганда, сродни инфекции, поражает умы наших соотечественников, используя заразительную фашистскую риторику. Один из методов борьбы с этой заразой - распространение правды. Пропагандисты построили этот режим на фундаменте из лжи и манипуляций. Власть прекрасно понимает, что на таком фундаменте ей долго не простоять, и поэтому уничтожает свободу слова в нашей стране. Но распространять правдивую информацию все ещё в наших силах.

Мы это сделаем с помощью серии листовок «А правда, что…?». Каждая листовка - ответ на один из пропагандистских мифов. Каждая листовка развенчивает ложь власти, даёт возможность увидеть реальную картину происходящего. 
Эти листовки можно клеить на стены, постить в комментариях в социальных сетях и отправлять родственникам в WhatsApp со ссылкой на [17 мифов о войне в Украине](https://sites.google.com/view/a-pravda-chto). 

Пропагандисты любят эту избитую фразу «Сила в правде». И это единственное, в чем они правы, ведь правда на нашей стороне.",0,1378,35,1,1650917673,0,,0,,"[(❤, 54), (🔥, 5), (👎, 2), (👍, 1)]",,,"1796481966","Медиа Партизаны | Нет войне"
199,1650896529,"channel","Одна из наших активисток подготовила листовки «War is...», переделав знакомые многим вкладыши жевательной резинки «Love is...».

Также прикладываем чб-версии для печати.

#листовка",0,1292,14,1,1650896541,0,,0,,"[(🔥, 53), (❤, 8), (😢, 7), (👎, 1), (👏, 1)]","Феминистское Антивоенное Сопротивление","femagainstwar",,"Медиа Партизаны | Нет войне"
190,1650890512,"channel","Наверняка, сегодня у многих запланирован шопинг. Мы подготовили для вас **Гайд по ценникам и магазинам: безопасность и креатив**

__Идея с ценниками помогает интегрировать протест в обыденность людей, выбивает из привычных аспектов жизни и поведенческих паттернов. Способы взаимодействия с людьми должны быть на всех уровнях жизни - от купюры, ценника и листовки до акционизма и граффити. __

🛡️ О **БЕЗОПАСНОСТИ** мы писали ранее в [посте](https://t.me/wakeup_russia/411). 

На данный момент существуют несколько **вариаций работы с ценниками и магазинным пространством**:
 
① **Классический**
Просто **меняем ценники** в продуктовых магазинах. Этот метод эффективен только **после утренних проверок**, то есть в районе **11-12 часов** в первой половине дня. Так __повышается охват ""целевой аудитории""__. Если поменять в 8 вечера, то эти ценники увидит меньше людей - в 10-11 магазин закроется, работники могут провести плановую проверку ценников, и вашу «работу» быстро уберут.",0,1317,14,1,1650890618,0,,0,,"[(🥰, 29), (👍, 5), (👎, 1)]","#ОЧНИСЬ!","wakeup_russia",,"Медиа Партизаны | Нет войне"
178,1650727315,"channel","Новгородский архитектор Антон Горбань [поделился идеями](https://skat.media/post/1623) реорганизации пространства ИВС в схематичных рисунках, которые он сделал во время отбывания 7 суток ареста, назначенных ему судом после [акции в Новгородском Кремле](https://t.me/mediaskat/4252).",0,1510,20,1,1650727345,0,,0,,"[(❤, 42), (👍, 5), (👎, 1)]","Скат media","mediaskat",,"Медиа Партизаны | Нет войне"
169,1650625385,"channel","Карточки акции «Антивоенный больничный». Подробнее о том, зачем это и как вы можете поучаствовать.

#антивоенный_больничный",0,1911,8,1,1650625512,0,,0,,"[(❤, 41), (🔥, 2), (🤔, 1)]","АнтиФонд","strikefund",,"Медиа Партизаны | Нет войне"
154,1650527381,"channel","Крутые визуальные концепции от [sld_agency
](https://www.instagram.com/sld_agency/)Посты в Instagram: [первый](https://www.instagram.com/p/CckqOThMkyr/), [второй

](https://www.instagram.com/p/Cckp3wGMCKN/)От автора:

__…поразмышлял как мог бы выглядеть стиль, основанный на флаге России без красного цвета.

Что я сделал: Постарался убрать имперские составляющие, сделать акцент на внутреннее развитие, сделать белый, как символ новой России, её развития с чистого лица (но помнить все, что произошло с нами), открытости, прозрачности.

Плюс стиля, основанного на одном цвете — это лёгкость воспроизведения на разных форматах. Его можно нанести скотчем, маркером, краской, добавив к любой белой поверхности.

__🤍💙🤍

Пожалуйста, делитесь ссылками на арты в комментариях!

#бсб_арт",0,2088,44,1,1650527429,0,,0,,"[(🔥, 76), (❤, 17), (👍, 7), (🤔, 3), (👎, 2), (🥰, 2)]","Флаг Свободной России","whitebluewhite",,"Медиа Партизаны | Нет войне"
141,1650359823,"channel","«Если нет денег, то не откосить»
«Рано или поздно придётся идти»
«Выбора нет»

— так говорят призывники, которые добровольно идут в военкоматы.

До 15 июля 2022 года на срочную службу планируют призвать 135 тысяч молодых людей. При этом министерство обороны РФ признаёт участие военнослужащих по призыву в боевых действиях в Украине.

Каждый призывник должен знать про альтернативную гражданскую службу. Это законный и бесплатный способ не попасть в армию, если нет освобождения или отсрочки. Это работа, например, на почте или в больнице с зарплатой и отпусками в течение 21 месяца.

❗️ответят на вопросы и помогут добиться направления на альтернативную службу здесь: @agsnowarbot",0,1828,15,1,1650360990,0,,0,,"[(👍, 21), (👎, 1), (🔥, 1)]","Призыв к совести","peaceplea",,"Медиа Партизаны | Нет войне"
133,1650282925,"channel","Есть ощущение, что зима в России не кончится, пока не кончится война, а потому кормушки для птиц не теряют своей актуальности. 
Давайте кормить птиц, а не войну! 

Кормушки можно помещать в парках, где нет видеонаблюдения, но по выходным гуляет много людей. Из опыта наших участн_иц можно сказать, что кормушки могут провисеть дольше, чем листовки или плакаты. Но всё же рекомендуем не забывать о правилах безопасности!

#ваши_акции",0,1717,4,1,1650282946,0,,0,,"[(❤, 66), (👍, 6), (👎, 1), (🎉, 1)]","Феминистское Антивоенное Сопротивление","femagainstwar",,"Медиа Партизаны | Нет войне"
104,1649969421,"channel","Традиционно делимся с вами скринами сообщений 🙏 

Спасибо за ваше количество репостов и упорство! Отстаиваем и продвигаем идею зелёной ленты вместе 💪 

Присоединиться к движению 👇
https://t.me/+KFzS13WiMdoxNGEy",0,1689,1,1,1649969540,0,,0,,"[(❤, 45), (👍, 4), (👎, 1)]","ЗЕЛЕНАЯ ЛЕНТА","zelenayalenta",,"Медиа Партизаны | Нет войне"
93,1649677512,"channel","**В Новосибирске** на набережной появилась такая растяжка.

📨 Присылайте нам фото с указанием города и ваши идеи через бота: @picket_against_war_bot.",0,1997,2,1,1649677524,0,,0,,"[(❤, 75), (👍, 3), (👎, 1)]","Видимый протест 💚","nowarmetro",,"Медиа Партизаны | Нет войне"
71,1649319108,"channel","В Перми местные жители начали распространять вот такие информационные листовки о «спецоперации». Отлично придумано!

С нами поделились [макетами](https://drive.google.com/file/d/1Y4cE7zrhAORZABXxQoJlC6dOwe3WJNIP/view?usp=sharing), поэтому призываем премяков скачивать и распространять!

📨 Присылайте нам фото и ваши идеи через бота: @picket_against_war_bot.",0,2739,23,1,1649319336,0,,0,,"[(👍, 63), (❤, 13), (🤮, 3)]","Видимый протест 💚","nowarmetro",,"Медиа Партизаны | Нет войне"
64,1648908039,"channel","**В некоторых российских городах сегодня появились самодельные мемориалы с крестами в память о погибших во время российского вторжения в Украину мирных жителях.
**
ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА

Мемориалы отсылают к [фотографиям захоронений в Мариуполе](https://meduza.io/feature/2022/03/26/zhiteli-mariupolya-horonyat-sosedey-i-blizkih-pryamo-vo-dvorah-zhilyh-domov), где жители города вынуждены хоронить погибших прямо во дворах.

Акцию организовало [«Феминистское антивоенное сопротивление»](https://t.me/femagainstwar), которое публикует присылаемые читателями фотографии мемориалов в своем телеграм-канале, не уточняя, в каком городе сделаны снимки.",0,1457,3,1,1648908075,0,,0,,"[(🔥, 27), (❤, 7), (👍, 3), (🤮, 2)]","Медуза — LIVE","meduzalive",,"Медиа Партизаны | Нет войне"
43,1648558458,"channel","2 апреля - следующие уличные акции. Но что делать до них?  **Спасать всех нас от тотальной слежки, саботируя камеры.** С помощью камер силовики идентифицируют тех, кто выходит на митинги, чтобы затем завести на них дела – просто за само присутствие на акции! 

Читайте советы по саботажу камер в наших карточках.

Помните: веселее и надёжнее действовать не поодиночке, а в небольшой [группе](https://t.me/bezopasnyirepost/39) единомышленников.

——

Вы не в РФ?** Скачивайте эти карточки **[**здесь**](https://cryptpad.fr/drive/#/2/drive/view/qqdGAjDrDuIJQzHTFAz0iMUoJN705afxVpO5fqjreVY/)** и постите в свои соцсети. Это ваша помощь антивоенному движению внутри России.
**Находитесь в РФ? Отправляйте нам свои идеи для анонимного распространения. Читайте больше и присоединяйтесь к Безопасному Репосту: [tg](https://t.me/bezopasnyirepost), [instagram](https://www.instagram.com/bezopasnyirepost/), [twitter](https://twitter.com/bezopasnyi), [сайт](https://www.bezopasnyirepost.com/).",0,1763,25,1,1648560305,0,,0,,"[(👍, 26), (❤, 6), (🤮, 2)]","БезОпасный Репост: канал","bezopasnyirepost",,"Медиа Партизаны | Нет войне"
11,1647511761,"channel","«Наклейки» разрисованные карандашами 👆👆👆🔥🔥🔥

Кто хочет тот, всегда найдет способ, а не отговорки.
За такими людьми будущее России 💪

❗️Попробуйте сделать хоть что-то. Страшно? Завяжи ленту хотябы в подъезде на первом этаже. [Наклей наклейку](https://drive.google.com/drive/folders/1IgzsbpyzVh08ZLe7fQiZONn1g7KtzDS0) на двери лифта с обоих сторон на уровне глаз ❗️

Чтобы не было стыдно за себя и свою бездеятельность

Подписаться в канал 👇
https://t.me/+KFzS13WiMdoxNGEy",0,11421,23,1,1647512258,0,,0,,"[(🔥, 70), (👍, 21), (🤮, 10), (🕊, 2), (❤, 1), (😢, 1)]","ЗЕЛЕНАЯ ЛЕНТА","zelenayalenta",,"Медиа Партизаны | Нет войне"
1237,1652364963,"channel","**«ЗАШИФРОВАЛ ДАННЫЕ, СТАЛ СПОКОЙНЕЕ ЖИТЬ» **— 
с такими словами автор передал нам подробные материалы для новой статьи о безопасности.

__Реально ли защитить данные так, что не придётся сжигать жёсткий диск, когда стучат в дверь?__

**Да, реально!
**
✅  Эта программа **полностью** защищает информацию. 
✅  Даже если пройдет обыск, заберут компьютер на экспертизу, **никто и никогда не будет расшифровывать то**, что вы скрыли.


**Как это сделать** — рассказываем в [**подробной инструкции-статье**](https://telegra.ph/VeraCrypt-Kak-zashifrovat-lichnye-dannye-05-09)**. 


__P.s. «__**__Компьютер можно просто отдать полицейским и не париться, ведь по факту они его даже включить не смогут».__",0,2358,63,1,1652365112,0,,0,,"[(👍, 56), (👎, 10), (❤, 4), (🥰, 2), (😁, 2)]","Медиа Партизаны | Нет войне","mpartisans",,"ЗЕЛЕНАЯ ЛЕНТА"
1129,1651836321,"channel","__—  Спать? Нет, я должен ещё полистать ленту... ну, а вдруг там... 

—  Если не посмотрю в телефон, меня накроет, я не хочу упустить что-нибудь важное...

—  Я могу и в дождь, и в снег, каждый день развешивать ленточки. А потом ещё писать статьи для партизанского канала по ночам. Да, утром, конечно, ещё на работу.. Но это всё не страшно. Война же...

—  Как это жить, балансируя? Я уже и забыл, как спокойно работать. Работа - это ничто по сравнению со смертями в Украине... 


__Если ты прочитал и узнал себя в этом, **мы тебя понимаем** ❤️‍🩹
Каждый из нас проживает это состояние — вкладываться по полной, без остатка, забывая о себе!

Но такой метод борьбы далеко не эффективен. А почему — рассказываем в краткой [**статье ""ПАРТИЗАНИТЬ И ЖИТЬ. НО КАК?""

**](https://telegra.ph/PARTIZANIT-I-ZHIT-NO-KAK-04-28)Эти рекомендации подготовили__ наши активные ребята__, чтобы обезопасить Тебя от выгорания
🤍💙🤍

                                        
⏰__время чтения: 4 мин__",0,2239,20,1,1651836325,0,,0,,"[(👍, 103), (❤, 32), (👎, 9), (🔥, 3), (🤔, 1)]","Медиа Партизаны | Нет войне","mpartisans",,"ЗЕЛЕНАЯ ЛЕНТА"
1101,1651667066,"channel","**Краткая инструкция для вас, если 
**—  вы не доверяете телевидению и хотите научиться узнавать правду
—  не знаете кому верить и запутались в информационном потоке
—  хотите начать свою гражданскую деятельность, но не знаете технических тонкостей

**ЧТО ДЕЛАТЬ, ЕСЛИ ВЫ ЗАПУТАЛИСЬ И ЧУВСТВУЕТЕ СЕБЯ РАСТЕРЯННЫМИ
✦  **выдохнуть, перестать винить себя или кого-либо ещё;
**✦ ** принять свершившийся факт: идёт война и её не одобряет весь мир. 

**КАК УЗНАТЬ ПРАВДУ?
✦  **прежде, чем вступать на путь поиска правды, [важно научиться](https://www.youtube.com/watch?v=7hQqaEvXPho) критическому мышлению;

**✦ ** найти ПОДДЕРЖКУ и понимание ваших взглядов среди близких и знакомых. Вы можете быть удивлены, [как много людей не поддерживают насильственные действия и войну. 

](https://www.youtube.com/watch?v=Nm73Ea6XMI0)**✦ получить доступ к заблокированным сайтам**: даже Инстаграм и Фейсбук можно разблокировать. Для этого нужно установить [VPN](https://skat.media/post/1236).  Он создаёт видимость, что вы находитесь в другой стране, открывая доступ к заблокированным сайтам и одновременно защищая вас.

**А ГДЕ ИСКАТЬ АЛЬТЕРНАТИВНУЮ ИНФОРМАЦИЮ** читайте в [полной версии статьи](https://telegra.ph/NOVYJ-VZGLYAD-televizor-davaj-do-svidaniya-04-27)",0,2097,14,1,1651667135,0,,0,,"[(🔥, 54), (👎, 9), (👍, 8)]","Медиа Партизаны | Нет войне","mpartisans",,"ЗЕЛЕНАЯ ЛЕНТА"
